,Unnamed: 0,Number.of.Bags,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
1223,1223,20,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,78.5,0.13,1,0.0,3,1200.0,1200.0,1200.0
1224,1224,300,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,78.42,0.12,3,0.0,4,1750.7133150586112,1799.3477749323713,1775.0305449954915
1225,1225,10,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,7.17,78.42,0.14,0,0.0,0,1500.0,1500.0,1500.0
1226,1226,5,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33,0.1,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1227,1227,275,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,78.33,0.1,0,0.0,2,1219.2,1219.2,1219.2
1228,1228,250,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,78.33,0.11,1,0.0,4,1310.64,1310.64,1310.64
1229,1229,100,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33,0.13,31,0.0,47,1300.0,1300.0,1300.0
1230,1230,250,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,78.33,0.11,0,0.0,9,1750.7133150586112,1799.3477749323713,1775.0305449954915
1231,1231,18,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0.0,8,1750.7133150586112,1799.3477749323713,1775.0305449954915
1232,1232,5,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,78.25,0.11,4,0.0,31,1750.7133150586112,1799.3477749323713,1775.0305449954915
1233,1233,2,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,6.83,78.17,0.13,0,0.0,1,1300.0,1300.0,1300.0
1234,1234,320,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,78.08,0.11,0,0.0,3,1050.0,1050.0,1050.0
1235,1235,8,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,0.0,3,0.0,4,650.0,650.0,650.0
1236,1236,275,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0,0.11,2,0.0,6,1350.0,1350.0,1350.0
1237,1237,5,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,78.0,0.12,2,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1238,1238,275,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,78.0,0.1,1,0.0,2,1219.2,1219.2,1219.2
1239,1239,16,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0.1,0,0.0,28,1200.0,1200.0,1200.0
1240,1240,250,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,78.0,0.11,3,0.0,9,1310.64,1310.64,1310.64
1241,1241,10,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,78.0,0.12,2,0.0,7,850.0,850.0,850.0
1242,1242,202,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78.0,0.1,1,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1243,1243,250,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92,0.12,2,0.0,4,1200.0,1200.0,1200.0
1244,1244,50,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,77.92,0.11,0,0.0,3,1248.0,1248.0,1248.0
1245,1245,250,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,77.92,0.11,0,0.0,7,1750.7133150586112,1799.3477749323713,1775.0305449954915
1246,1246,275,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,7.17,77.83,0.1,0,0.0,0,1000.0,1000.0,1000.0
1247,1247,1,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,6.67,77.83,0.11,0,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1248,1248,250,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,77.83,0.11,0,0.0,2,1310.64,1310.64,1310.64
1249,1249,100,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,77.67,0.11,0,0.0,0,750.0,800.0,775.0
1250,1250,5,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,77.58,0.12,1,0.0,5,1750.7133150586112,1799.3477749323713,1775.0305449954915
1251,1251,23,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,6.67,77.5,0.13,0,0.0,3,1300.0,1300.0,1300.0
1252,1252,250,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,6.17,77.42,0.11,2,0.0,15,1310.64,1310.64,1310.64
1253,1253,320,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33,0.0,0,0.0,3,890.0,890.0,890.0
1254,1254,275,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33,0.1,1,0.0,2,1219.2,1219.2,1219.2
1255,1255,10,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,6.83,77.33,0.15,4,0.0,5,1500.0,1500.0,1500.0
1256,1256,1,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,6.83,77.25,0.1,0,0.0,1,400.0,1250.0,825.0
1257,1257,9,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,6.75,77.25,0.12,1,0.0,5,1750.7133150586112,1799.3477749323713,1775.0305449954915
1258,1258,10,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,6.92,77.17,0.12,1,0.0,11,1200.0,1200.0,1200.0
1259,1259,275,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77.0,0.0,7,0.0,9,900.0,1500.0,1200.0
1260,1260,20,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,7.42,76.83,0.0,0,7.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1261,1261,250,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,6.58,76.75,0.0,0,0.0,0,1200.0,1200.0,1200.0
1262,1262,250,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,6.5,76.5,0.12,0,0.0,4,1750.7133150586112,1799.3477749323713,1775.0305449954915
1263,1263,10,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,6.58,76.42,0.13,0,0.0,14,1100.0,1100.0,1100.0
1264,1264,250,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7.0,76.33,0.11,0,0.0,8,1310.64,1310.64,1310.64
1265,1265,250,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.17,76.33,0.11,0,0.0,5,1750.7133150586112,1799.3477749323713,1775.0305449954915
1266,1266,2,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25,0.0,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1267,1267,6,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,7.5,76.17,0.0,0,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1268,1268,11,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,6.75,76.17,0.16,2,0.0,4,1400.0,1400.0,1400.0
1269,1269,15,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,6.67,76.17,0.12,4,0.0,26,3500.0,3500.0,3500.0
1270,1270,20,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,6.58,76.08,0.12,0,0.0,12,1250.0,1250.0,1250.0
1271,1271,275,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,76.0,0.11,0,0.0,7,1350.0,1350.0,1350.0
1272,1272,1,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,6.67,75.83,0.12,0,0.0,2,1000.0,1000.0,1000.0
1273,1273,440,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,7.0,75.67,0.11,0,1.0,6,1750.7133150586112,1799.3477749323713,1775.0305449954915
1274,1274,250,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,6.83,75.58,0.11,0,0.0,15,1310.64,1310.64,1310.64
1275,1275,250,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,6.5,75.58,0.12,0,0.0,10,1750.7133150586112,1799.3477749323713,1775.0305449954915
1276,1276,10,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,75.5,0.11,4,0.0,20,1100.0,1100.0,1100.0
1277,1277,100,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,75.17,0.11,0,0.0,20,1200.0,1200.0,1200.0
1278,1278,36,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,6.67,75.17,0.12,0,0.0,8,1100.0,1100.0,1100.0
1279,1279,18,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,6.75,75.17,0.13,23,0.0,29,1280.0,1280.0,1280.0
1280,1280,43,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,6.75,75.0,0.14,15,0.0,7,850.0,850.0,850.0
1281,1281,14,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,6.42,74.92,0.17,0,0.0,6,1500.0,1500.0,1500.0
1282,1282,20,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,7.0,74.83,0.12,0,0.0,30,1250.0,1250.0,1250.0
1283,1283,250,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,6.33,74.75,0.11,0,0.0,8,1750.7133150586112,1799.3477749323713,1775.0305449954915
1284,1284,250,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,6.42,74.75,0.11,0,0.0,10,1750.7133150586112,1799.3477749323713,1775.0305449954915
1285,1285,275,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,6.75,74.67,0.12,0,0.0,7,1700.0,1700.0,1700.0
1286,1286,3,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,7.33,74.42,0.0,1,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1287,1287,250,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,6.0,74.33,0.11,1,0.0,1,1310.64,1310.64,1310.64
1288,1288,20,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,6.67,74.33,0.14,3,0.0,11,1140.0,1140.0,1140.0
1289,1289,100,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,6.5,74.0,0.13,0,0.0,27,1200.0,1200.0,1200.0
1290,1290,20,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,7.08,73.83,0.12,0,0.0,19,1250.0,1250.0,1250.0
1291,1291,22,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,73.67,0.0,9,0.0,17,1750.7133150586112,1799.3477749323713,1775.0305449954915
1292,1292,300,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,6.67,73.5,0.11,0,1.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1293,1293,275,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,7.08,73.42,0.11,1,0.0,16,1350.0,1350.0,1350.0
1294,1294,280,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,6.92,72.92,0.0,1,0.0,1,1200.0,1200.0,1200.0
1295,1295,1,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83,0.0,0,0.0,15,1750.7133150586112,1799.3477749323713,1775.0305449954915
1296,1296,11,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,72.58,0.11,5,0.0,9,1750.7133150586112,1799.3477749323713,1775.0305449954915
1297,1297,85,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,6.42,72.33,0.08,1,0.0,0,640.0,1400.0,1020.0
1298,1298,250,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,6.25,71.75,0.11,0,0.0,7,1200.0,1200.0,1200.0
1299,1299,10,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,6.58,71.08,0.12,4,0.0,24,800.0,800.0,800.0
1300,1300,25,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,6.42,71.0,0.11,0,0.0,0,1800.0,1800.0,1800.0
1301,1301,280,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,6.75,70.75,0.12,0,0.0,1,1000.0,1000.0,1000.0
1302,1302,305,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,6.67,70.67,0.11,0,1.0,55,1750.7133150586112,1799.3477749323713,1775.0305449954915
1303,1303,275,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,6.33,69.33,0.1,0,0.0,4,1450.0,1450.0,1450.0
1304,1304,275,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,6.5,69.17,0.1,0,0.0,3,1450.0,1450.0,1450.0
1305,1305,275,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,6.33,69.17,0.1,0,0.0,4,1450.0,1450.0,1450.0
1306,1306,12,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,6.75,68.33,0.11,0,0.0,20,900.0,900.0,900.0
1307,1307,1,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,6.42,67.92,0.14,8,0.0,16,350.0,350.0,350.0
1308,1308,550,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,6.17,63.08,0.13,1,0.0,5,1100.0,1100.0,1100.0
1309,1309,275,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,6.67,59.83,0.1,0,0.0,4,1417.32,1417.32,1417.32
1310,1310,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0.0,2,1400.0,1400.0,1400.0
1311,1311,300,7.83,8.08,7.75,7.92,8.25,7.92,10.0,10.0,8.0,8.0,83.75,0.12,0,0.0,2,1488.0,1488.0,1488.0
1312,1312,320,8.0,7.75,7.92,8.0,7.92,7.92,10.0,10.0,8.0,8.0,83.5,0.0,0,0.0,2,3170.0,3170.0,3170.0
1313,1313,300,7.92,7.83,7.92,8.0,7.83,7.92,10.0,10.0,7.83,8.0,83.25,0.0,0,0.0,0,1000.0,1000.0,1000.0
1314,1314,320,8.0,7.92,7.92,7.75,7.83,7.75,10.0,10.0,7.75,8.08,83.0,0.12,0,0.0,7,1212.0,1212.0,1212.0
1315,1315,1,8.33,7.83,7.83,7.75,8.25,7.75,10.0,10.0,7.58,7.67,83.0,0.12,0,0.0,3,1200.0,1300.0,1250.0
1316,1316,200,8.0,7.92,7.67,8.0,7.75,7.92,10.0,10.0,7.75,7.75,82.75,0.0,0,0.0,0,3000.0,3000.0,3000.0
1317,1317,320,7.67,7.75,7.83,7.83,7.92,7.75,10.0,10.0,8.0,7.83,82.58,0.0,0,0.0,0,750.0,750.0,750.0
1318,1318,320,7.67,7.75,7.83,7.67,7.92,7.83,10.0,10.0,7.92,7.92,82.5,0.1,0,0.0,0,3140.0,3140.0,3140.0
1319,1319,320,7.67,7.75,7.58,7.83,7.83,8.0,10.0,10.0,7.92,7.92,82.5,0.09,0,0.0,0,1000.0,1000.0,1000.0
1320,1320,320,7.67,7.83,7.83,7.83,7.92,7.75,10.0,10.0,7.75,7.83,82.42,0.12,0,0.0,6,900.0,1300.0,1100.0
1321,1321,320,7.58,7.92,7.75,7.83,7.5,7.67,10.0,10.0,7.67,7.83,81.75,0.12,0,0.0,1,1095.0,1095.0,1095.0
1322,1322,320,7.67,7.83,7.75,7.5,7.75,7.58,10.0,10.0,7.75,7.75,81.58,0.11,0,0.0,0,1000.0,1000.0,1000.0
1323,1323,100,7.58,7.58,7.67,7.58,7.67,7.67,10.0,10.0,7.5,8.33,81.58,0.0,0,0.0,1,750.0,750.0,750.0
1324,1324,1,8.0,7.75,7.75,7.58,7.67,7.5,10.0,10.0,7.58,7.67,81.5,0.11,0,0.0,7,1367.0,1367.0,1367.0
1325,1325,320,8.0,7.67,7.75,7.5,7.67,7.58,10.0,10.0,7.58,7.75,81.5,0.12,0,0.0,2,1488.0,1488.0,1488.0
1326,1326,300,7.75,7.75,7.67,7.67,7.58,7.58,10.0,10.0,7.58,7.83,81.42,0.0,0,0.0,0,1000.0,1000.0,1000.0
1327,1327,140,7.5,7.5,7.25,7.83,7.67,7.83,10.0,10.0,7.83,7.83,81.25,0.13,0,0.0,0,750.0,750.0,750.0
1328,1328,1,7.33,7.58,7.5,7.75,7.75,7.67,10.0,10.0,7.75,7.58,80.92,0.12,0,0.0,1,1600.0,1600.0,1600.0
1329,1329,20,7.83,7.58,7.33,7.67,7.5,7.5,10.0,10.0,7.75,7.42,80.58,0.12,0,0.0,2,1745.0,1745.0,1745.0
1330,1330,6,7.75,7.42,7.33,7.58,7.67,7.58,10.0,10.0,7.67,7.5,80.5,0.12,0,0.0,1,1200.0,1200.0,1200.0
1331,1331,100,7.67,7.67,7.5,7.33,7.58,7.5,10.0,10.0,7.42,7.5,80.17,0.0,0,0.0,1,750.0,750.0,750.0
1332,1332,250,7.58,7.42,7.42,7.83,7.42,7.5,10.0,10.0,7.42,7.58,80.17,0.0,0,0.0,0,750.0,750.0,750.0
1333,1333,100,7.92,7.5,7.42,7.42,7.42,7.42,9.33,10.0,7.58,7.33,79.33,0.0,0,0.0,0,3000.0,3000.0,3000.0
1334,1334,1,7.75,7.58,7.33,7.58,5.08,7.83,10.0,10.0,7.75,7.83,78.75,0.0,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1335,1335,1,7.5,7.67,7.75,7.75,5.17,5.25,10.0,10.0,8.42,8.58,78.08,0.0,0,0.0,0,40.0,40.0,40.0
1336,1336,1,7.33,7.33,7.17,7.42,7.5,7.17,9.33,9.33,7.42,7.17,77.17,0.0,0,0.0,6,795.0,795.0,795.0
1337,1337,1,7.42,6.83,6.75,7.17,7.25,7.0,9.33,9.33,7.08,6.92,75.08,0.1,20,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1338,1338,1,6.75,6.67,6.5,6.83,6.92,6.83,9.33,9.33,6.67,7.92,73.75,0.12,63,0.0,9,1750.7133150586112,1799.3477749323713,1775.0305449954915
